Freq.	V(out)
3.09029543251356e+04	(-1.25121701946661e+01dB,-5.43802467124250e+01°)
3.16227766016835e+04	(-1.26447790276746e+01dB,-5.50079471642906e+01°)
3.23593656929625e+04	(-1.27794299528580e+01dB,-5.56309337213076e+01°)
3.31131121482588e+04	(-1.29160906576454e+01dB,-5.62489593734655e+01°)
3.38844156139199e+04	(-1.30547275117559e+01dB,-5.68617885207121e+01°)
3.46736850452528e+04	(-1.31953056810053e+01dB,-5.74691972624532e+01°)
3.54813389233572e+04	(-1.33377892418985e+01dB,-5.80709736307570e+01°)
3.63078054770098e+04	(-1.34821412962998e+01dB,-5.86669177682329e+01°)
3.71535229097169e+04	(-1.36283240855078e+01dB,-5.92568420519591e+01°)
3.80189396320557e+04	(-1.37762991031034e+01dB,-5.98405711652045e+01°)
3.89045144994277e+04	(-1.39260272059816e+01dB,-6.04179421190131e+01°)
3.98107170553493e+04	(-1.40774687230262e+01dB,-6.09888042260043e+01°)
4.07380277804108e+04	(-1.42305835609377e+01dB,-6.15530190289852e+01°)
4.16869383470331e+04	(-1.43853313067754e+01dB,-6.21104601871658e+01°)
4.26579518801588e+04	(-1.45416713268287e+01dB,-6.26610133229242e+01°)
4.36515832240161e+04	(-1.46995628614841e+01dB,-6.32045758321820e+01°)
4.46683592150958e+04	(-1.48589651158096e+01dB,-6.37410566615244e+01°)
4.57088189614870e+04	(-1.50198373456258e+01dB,-6.42703760552367e+01°)
4.67735141287193e+04	(-1.51821389388856e+01dB,-6.47924652754312e+01°)
4.78630092322633e+04	(-1.53458294922309e+01dB,-6.53072662984121e+01°)
4.89778819368441e+04	(-1.55108688826372e+01dB,-6.58147314903655e+01°)
5.01187233627267e+04	(-1.56772173341023e+01dB,-6.63148232653857e+01°)
5.12861383991359e+04	(-1.58448354793720e+01dB,-6.68075137287412e+01°)
5.24807460249767e+04	(-1.60136844167293e+01dB,-6.72927843081668e+01°)
5.37031796370247e+04	(-1.61837257619101e+01dB,-6.77706253758300e+01°)
5.49540873857619e+04	(-1.63549216952319e+01dB,-6.82410358634729e+01°)
5.62341325190343e+04	(-1.65272350040510e+01dB,-6.87040228730761e+01°)
5.75439937337151e+04	(-1.67006291206825e+01dB,-6.91596012852239e+01°)
5.88843655355583e+04	(-1.68750681559378e+01dB,-6.96077933671890e+01°)
6.02559586074351e+04	(-1.70505169284492e+01dB,-7.00486283825825e+01°)
6.16595001861475e+04	(-1.72269409899626e+01dB,-7.04821422042494e+01°)
6.30957344480186e+04	(-1.74043066467917e+01dB,-7.09083769319247e+01°)
6.45654229034648e+04	(-1.75825809776298e+01dB,-7.13273805160025e+01°)
6.60693448007589e+04	(-1.77617318479256e+01dB,-7.17392063886160e+01°)
6.76082975391974e+04	(-1.79417279210271e+01dB,-7.21439131030728e+01°)
6.91830970918929e+04	(-1.81225386663014e+01dB,-7.25415639825511e+01°)
7.07945784384130e+04	(-1.83041343644367e+01dB,-7.29322267788215e+01°)
7.24435960074982e+04	(-1.84864861101296e+01dB,-7.33159733416361e+01°)
7.41310241300909e+04	(-1.86695658123576e+01dB,-7.36928792993043e+01°)
7.58577575029175e+04	(-1.88533461924320e+01dB,-7.40630237508650e+01°)
7.76247116628683e+04	(-1.90378007800202e+01dB,-7.44264889701642e+01°)
7.94328234724272e+04	(-1.92229039073198e+01dB,-7.47833601220502e+01°)
8.12830516164090e+04	(-1.94086307015608e+01dB,-7.51337249908184e+01°)
8.31763771102661e+04	(-1.95949570760018e+01dB,-7.54776737209554e+01°)
8.51138038202367e+04	(-1.97818597195825e+01dB,-7.58152985701686e+01°)
8.70963589956071e+04	(-1.99693160853814e+01dB,-7.61466936746218e+01°)
8.91250938133735e+04	(-2.01573043780232e+01dB,-7.64719548262451e+01°)
9.12010839355899e+04	(-2.03458035401711e+01dB,-7.67911792619407e+01°)
9.33254300796980e+04	(-2.05347932382277e+01dB,-7.71044654644632e+01°)
9.54992586021425e+04	(-2.07242538473660e+01dB,-7.74119129747196e+01°)
9.77237220955799e+04	(-2.09141664359965e+01dB,-7.77136222152041e+01°)
1.00000000000000e+05	(-2.11045127497758e+01dB,-7.80096943242569e+01°)
