Freq.	V(out)
3.80189396320557e+04	(1.10494023919553e+00dB,-6.31640962740417e+01°)
3.89045144994277e+04	(9.46443689127583e-01dB,-6.37117100606137e+01°)
3.98107170553493e+04	(7.86451560384842e-01dB,-6.42523679639111e+01°)
4.07380277804108e+04	(6.25004523644463e-01dB,-6.47859982140269e+01°)
4.16869383470331e+04	(4.62143085690126e-01dB,-6.53125400291911e+01°)
4.26579518801588e+04	(2.97907514682315e-01dB,-6.58319433057232e+01°)
4.36515832240161e+04	(1.32337770358811e-01dB,-6.63441682885376e+01°)
4.46683592150958e+04	(-3.45265608046719e-02dB,-6.68491852251670e+01°)
4.57088189614870e+04	(-2.02646325480964e-01dB,-6.73469740061747e+01°)
4.67735141287193e+04	(-3.71982858466385e-01dB,-6.78375237946729e+01°)
4.78630092322633e+04	(-5.42498032815956e-01dB,-6.83208326475614e+01°)
4.89778819368441e+04	(-7.14154305238171e-01dB,-6.87969071309145e+01°)
5.01187233627267e+04	(-8.86914756871942e-01dB,-6.92657619318171e+01°)
5.12861383991359e+04	(-1.06074312958923e+00dB,-6.97274194687336e+01°)
5.24807460249767e+04	(-1.23560385798389e+00dB,-7.01819095024102e+01°)
5.37031796370247e+04	(-1.41146209722149e+00dB,-7.06292687490456e+01°)
5.49540873857619e+04	(-1.58828374693652e+00dB,-7.10695404973912e+01°)
5.62341325190343e+04	(-1.76603547137164e+00dB,-7.15027742311862e+01°)
5.75439937337151e+04	(-1.94468471596037e+00dB,-7.19290252582729e+01°)
5.88843655355583e+04	(-2.12419972055811e+00dB,-7.23483543474781e+01°)
6.02559586074351e+04	(-2.30454952952857e+00dB,-7.27608273742910e+01°)
6.16595001861475e+04	(-2.48570399889279e+00dB,-7.31665149761774e+01°)
6.30957344480186e+04	(-2.66763380074620e+00dB,-7.35654922182289e+01°)
6.45654229034648e+04	(-2.85031042514633e+00dB,-7.39578382697768e+01°)
6.60693448007589e+04	(-3.03370617966961e+00dB,-7.43436360924129e+01°)
6.76082975391974e+04	(-3.21779418683041e+00dB,-7.47229721398130e+01°)
6.91830970918929e+04	(-3.40254837954941e+00dB,-7.50959360696161e+01°)
7.07945784384130e+04	(-3.58794349485147e+00dB,-7.54626204675567e+01°)
7.24435960074982e+04	(-3.77395506596600e+00dB,-7.58231205839395e+01°)
7.41310241300909e+04	(-3.96055941299486e+00dB,-7.61775340824923e+01°)
7.58577575029175e+04	(-4.14773363230473e+00dB,-7.65259608015367e+01°)
7.76247116628683e+04	(-4.33545558479273e+00dB,-7.68685025274047e+01°)
7.94328234724272e+04	(-4.52370388316543e+00dB,-7.72052627799364e+01°)
8.12830516164090e+04	(-4.71245787836329e+00dB,-7.75363466098649e+01°)
8.31763771102661e+04	(-4.90169764525388e+00dB,-7.78618604078558e+01°)
8.51138038202367e+04	(-5.09140396770926e+00dB,-7.81819117249354e+01°)
8.70963589956071e+04	(-5.28155832317462e+00dB,-7.84966091040167e+01°)
8.91250938133735e+04	(-5.47214286682776e+00dB,-7.88060619222024e+01°)
9.12010839355899e+04	(-5.66314041542091e+00dB,-7.91103802435261e+01°)
9.33254300796980e+04	(-5.85453443088966e+00dB,-7.94096746817986e+01°)
9.54992586021425e+04	(-6.04630900380630e+00dB,-7.97040562731753e+01°)
9.77237220955799e+04	(-6.23844883674855e+00dB,-7.99936363581035e+01°)
1.00000000000000e+05	(-6.43093922764803e+00dB,-8.02785264722564e+01°)
